2025-03-08T14:04:14.247 +0530 [V]  - Music filters passed, INFO
2025-03-08T14:04:14.253 +0530 [V]  - Music onMetadataChanged data: true && true, INFO
2025-03-08T14:04:14.254 +0530 [V]  - Music onMetadataChanged, INFO
2025-03-08T14:04:14.255 +0530 [V]  - Music playing from media.music.musicplayer, INFO
2025-03-08T14:04:14.256 +0530 [V]  - maySetupMediaSessionController active, INFO
2025-03-08T14:04:14.560 +0530 [V]  - lastNotificationReceivedTime = 1741422854559, INFO
2025-03-08T14:04:14.562 +0530 [V]  - Music controllers is not empty, INFO
2025-03-08T14:04:14.564 +0530 [V]  - Music filters passed, INFO
2025-03-08T14:04:14.566 +0530 [V]  - Music onMetadataChanged data: true && true, INFO
2025-03-08T14:04:14.566 +0530 [V]  - Music onMetadataChanged, INFO
2025-03-08T14:04:14.567 +0530 [V]  - Music playing from media.music.musicplayer, INFO
2025-03-08T14:04:14.567 +0530 [V]  - maySetupMediaSessionController active, INFO
2025-03-08T14:04:15.022 +0530 [V]  - lastNotificationReceivedTime = 1741422855022, INFO
2025-03-08T14:04:15.024 +0530 [V]  - Music controllers is not empty, INFO
2025-03-08T14:04:15.027 +0530 [V]  - Music filters passed, INFO
2025-03-08T14:04:15.028 +0530 [V]  - Music onMetadataChanged data: true && true, INFO
2025-03-08T14:04:15.028 +0530 [V]  - Music onMetadataChanged, INFO
2025-03-08T14:04:15.029 +0530 [V]  - Music playing from media.music.musicplayer, INFO
2025-03-08T14:04:15.029 +0530 [V]  - maySetupMediaSessionController active, INFO
2025-03-08T14:04:15.824 +0530 [V]  - Music controllers is not empty, INFO
2025-03-08T14:04:15.826 +0530 [V]  - Music filters passed, INFO
2025-03-08T14:04:15.828 +0530 [V]  - Music onMetadataChanged data: true && true, INFO
2025-03-08T14:04:15.829 +0530 [V]  - Music onMetadataChanged, INFO
2025-03-08T14:04:15.831 +0530 [V]  - Music playing from media.music.musicplayer, INFO
2025-03-08T14:04:15.831 +0530 [V]  - maySetupMediaSessionController active, INFO
2025-03-08T14:04:16.000 +0530 [V]  - lastNotificationReceivedTime = 1741422856000, INFO
2025-03-08T14:04:16.001 +0530 [V]  - Music controllers is not empty, INFO
2025-03-08T14:04:16.004 +0530 [V]  - Music filters passed, INFO
2025-03-08T14:04:16.005 +0530 [V]  - Music onMetadataChanged data: true && true, INFO
2025-03-08T14:04:16.006 +0530 [V]  - Music onMetadataChanged, INFO
2025-03-08T14:04:16.007 +0530 [V]  - Music playing from media.music.musicplayer, INFO
2025-03-08T14:04:16.008 +0530 [V]  - maySetupMediaSessionController active, INFO
2025-03-08T14:04:16.048 +0530 [V]  - lastNotificationReceivedTime = 1741422856047, INFO
2025-03-08T14:04:16.049 +0530 [V]  - Music controllers is not empty, INFO
2025-03-08T14:04:16.051 +0530 [V]  - Music filters passed, INFO
2025-03-08T14:04:16.052 +0530 [V]  - Music onMetadataChanged data: true && true, INFO
2025-03-08T14:04:16.053 +0530 [V]  - Music onMetadataChanged, INFO
2025-03-08T14:04:16.054 +0530 [V]  - Music playing from media.music.musicplayer, INFO
2025-03-08T14:04:16.055 +0530 [V]  - maySetupMediaSessionController active, INFO
2025-03-08T14:04:16.063 +0530 [V]  - Notification: id-2131493417, Duplicate Notification, package-com.transsnet.store, title-Strategy & Tactics: WW2, text-Tap Install, flags-16, INFO
2025-03-08T14:04:16.089 +0530 [V]  - lastNotificationReceivedTime = 1741422856089, INFO
2025-03-08T14:04:16.089 +0530 [V]  - Music controllers is not empty, INFO
2025-03-08T14:04:16.091 +0530 [V]  - Music filters passed, INFO
2025-03-08T14:04:16.092 +0530 [V]  - Music onMetadataChanged data: true && true, INFO
2025-03-08T14:04:16.092 +0530 [V]  - Music onMetadataChanged, INFO
2025-03-08T14:04:16.092 +0530 [V]  - Music playing from media.music.musicplayer, INFO
2025-03-08T14:04:16.093 +0530 [V]  - maySetupMediaSessionController active, INFO
2025-03-08T14:04:16.098 +0530 [V]  - lastNotificationReceivedTime = 1741422856097, INFO
2025-03-08T14:04:16.098 +0530 [V]  - Notification: id-2131493407, Duplicate Notification, package-com.transsnet.store, title-Palm Store . Install, text-, flags-16, INFO
2025-03-08T14:04:16.098 +0530 [V]  - Music controllers is not empty, INFO
2025-03-08T14:04:16.099 +0530 [V]  - Music filters passed, INFO
2025-03-08T14:04:16.100 +0530 [V]  - Music onMetadataChanged data: true && true, INFO
2025-03-08T14:04:16.100 +0530 [V]  - Music onMetadataChanged, INFO
2025-03-08T14:04:16.101 +0530 [V]  - Music playing from media.music.musicplayer, INFO
2025-03-08T14:04:16.102 +0530 [V]  - maySetupMediaSessionController active, INFO
2025-03-08T14:04:16.107 +0530 [V]  - lastNotificationReceivedTime = 1741422856107, INFO
2025-03-08T14:04:16.108 +0530 [V]  - Music controllers is not empty, INFO
2025-03-08T14:04:16.110 +0530 [V]  - Music filters passed, INFO
2025-03-08T14:04:16.111 +0530 [V]  - Music onMetadataChanged data: true && true, INFO
2025-03-08T14:04:16.112 +0530 [V]  - Music onMetadataChanged, INFO
2025-03-08T14:04:16.113 +0530 [V]  - Music playing from media.music.musicplayer, INFO
2025-03-08T14:04:16.113 +0530 [V]  - maySetupMediaSessionController active, INFO
2025-03-08T14:04:16.117 +0530 [V]  - Notification: id-2131493407, Duplicate Notification, package-com.transsnet.store, title-Strategy & Tactics: WW2, text-Tap Install, flags-16, INFO
2025-03-08T14:04:16.118 +0530 [V]  - lastNotificationReceivedTime = 1741422856118, INFO
2025-03-08T14:04:16.120 +0530 [V]  - Music controllers is not empty, INFO
2025-03-08T14:04:16.120 +0530 [V]  - Music filters passed, INFO
2025-03-08T14:04:16.121 +0530 [V]  - Music onMetadataChanged data: true && true, INFO
2025-03-08T14:04:16.121 +0530 [V]  - Music onMetadataChanged, INFO
2025-03-08T14:04:16.122 +0530 [V]  - Music playing from media.music.musicplayer, INFO
2025-03-08T14:04:16.122 +0530 [V]  - maySetupMediaSessionController active, INFO
2025-03-08T14:04:16.125 +0530 [V]  - Notification: id-2131493417, Duplicate Notification, package-com.transsnet.store, title-Strategy & Tactics: WW2, text-Tap Install, flags-16, INFO
2025-03-08T14:04:16.128 +0530 [V]  - Notification: id-2131493417, Duplicate Notification, package-com.transsnet.store, title-Strategy & Tactics: WW2, text-Tap Install, flags-16, INFO
2025-03-08T14:04:16.143 +0530 [V]  - lastNotificationReceivedTime = 1741422856142, INFO
2025-03-08T14:04:16.143 +0530 [V]  - Music controllers is not empty, INFO
2025-03-08T14:04:16.144 +0530 [V]  - Music filters passed, INFO
2025-03-08T14:04:16.145 +0530 [V]  - Music onMetadataChanged data: true && true, INFO
2025-03-08T14:04:16.145 +0530 [V]  - Music onMetadataChanged, INFO
2025-03-08T14:04:16.146 +0530 [V]  - Music playing from media.music.musicplayer, INFO
2025-03-08T14:04:16.146 +0530 [V]  - maySetupMediaSessionController active, INFO
2025-03-08T14:04:16.151 +0530 [V]  - lastNotificationReceivedTime = 1741422856151, INFO
2025-03-08T14:04:16.152 +0530 [V]  - Music controllers is not empty, INFO
2025-03-08T14:04:16.154 +0530 [V]  - Music filters passed, INFO
2025-03-08T14:04:16.154 +0530 [V]  - Music onMetadataChanged data: true && true, INFO
2025-03-08T14:04:16.154 +0530 [V]  - Music onMetadataChanged, INFO
2025-03-08T14:04:16.156 +0530 [V]  - Music playing from media.music.musicplayer, INFO
2025-03-08T14:04:16.156 +0530 [V]  - maySetupMediaSessionController active, INFO
2025-03-08T14:04:16.156 +0530 [V]  - Notification: id-2131493417, Duplicate Notification, package-com.transsnet.store, title-Strategy & Tactics: WW2, text-Tap Install, flags-16, INFO
2025-03-08T14:04:16.160 +0530 [V]  - Notification: id-2131493417, Duplicate Notification, package-com.transsnet.store, title-Strategy & Tactics: WW2, text-Tap Install, flags-16, INFO
2025-03-08T14:04:16.356 +0530 [V]  - lastNotificationReceivedTime = 1741422856356, INFO
2025-03-08T14:04:16.357 +0530 [V]  - Music controllers is not empty, INFO
2025-03-08T14:04:16.358 +0530 [V]  - Music filters passed, INFO
2025-03-08T14:04:16.359 +0530 [V]  - Music onMetadataChanged data: true && true, INFO
2025-03-08T14:04:16.359 +0530 [V]  - Music onMetadataChanged, INFO
2025-03-08T14:04:16.361 +0530 [V]  - Music playing from media.music.musicplayer, INFO
2025-03-08T14:04:16.361 +0530 [V]  - maySetupMediaSessionController active, INFO
2025-03-08T14:04:16.595 +0530 [V]  - lastNotificationReceivedTime = 1741422856590, INFO
2025-03-08T14:04:16.595 +0530 [V]  - Music controllers is not empty, INFO
2025-03-08T14:04:16.599 +0530 [V]  - Music filters passed, INFO
2025-03-08T14:04:16.601 +0530 [V]  - Music onMetadataChanged data: true && true, INFO
2025-03-08T14:04:16.602 +0530 [V]  - Music onMetadataChanged, INFO
2025-03-08T14:04:16.604 +0530 [V]  - Music playing from media.music.musicplayer, INFO
2025-03-08T14:04:16.604 +0530 [V]  - maySetupMediaSessionController active, INFO
2025-03-08T14:04:17.045 +0530 [V]  - lastNotificationReceivedTime = 1741422857045, INFO
2025-03-08T14:04:17.046 +0530 [V]  - Music controllers is not empty, INFO
2025-03-08T14:04:17.047 +0530 [V]  - Music filters passed, INFO
2025-03-08T14:04:17.048 +0530 [V]  - Music onMetadataChanged data: true && true, INFO
2025-03-08T14:04:17.048 +0530 [V]  - Music onMetadataChanged, INFO
2025-03-08T14:04:17.049 +0530 [V]  - Music playing from media.music.musicplayer, INFO
2025-03-08T14:04:17.050 +0530 [V]  - maySetupMediaSessionController active, INFO
2025-03-08T14:04:17.493 +0530 [V]  - lastNotificationReceivedTime = 1741422857493, INFO
2025-03-08T14:04:17.495 +0530 [V]  - Music controllers is not empty, INFO
2025-03-08T14:04:17.499 +0530 [V]  - Music filters passed, INFO
2025-03-08T14:04:17.501 +0530 [V]  - Music onMetadataChanged data: true && true, INFO
2025-03-08T14:04:17.501 +0530 [V]  - Music onMetadataChanged, INFO
2025-03-08T14:04:17.508 +0530 [V]  - Music playing from media.music.musicplayer, INFO
2025-03-08T14:04:17.508 +0530 [V]  - maySetupMediaSessionController active, INFO
2025-03-08T14:04:17.770 +0530 [V]  - Music controllers is not empty, INFO
2025-03-08T14:04:17.776 +0530 [V]  - Music filters passed, INFO
2025-03-08T14:04:17.776 +0530 [V]  - Music onMetadataChanged data: true && true, INFO
2025-03-08T14:04:17.776 +0530 [V]  - Music onMetadataChanged, INFO
2025-03-08T14:04:17.780 +0530 [V]  - Music playing from media.music.musicplayer, INFO
2025-03-08T14:04:17.780 +0530 [V]  - maySetupMediaSessionController active, INFO
2025-03-08T14:04:18.044 +0530 [V]  - lastNotificationReceivedTime = 1741422858043, INFO
2025-03-08T14:04:18.045 +0530 [V]  - Music controllers is not empty, INFO
2025-03-08T14:04:18.049 +0530 [V]  - Music filters passed, INFO
2025-03-08T14:04:18.050 +0530 [V]  - Music onMetadataChanged, INFO
2025-03-08T14:04:18.050 +0530 [V]  - Music onMetadataChanged data: true && true, INFO
2025-03-08T14:04:18.050 +0530 [V]  - Music playing from media.music.musicplayer, INFO
2025-03-08T14:04:18.051 +0530 [V]  - maySetupMediaSessionController active, INFO
2025-03-08T14:04:18.052 +0530 [V]  - lastNotificationReceivedTime = 1741422858052, INFO
2025-03-08T14:04:18.053 +0530 [V]  - Music controllers is not empty, INFO
2025-03-08T14:04:18.064 +0530 [V]  - Music filters passed, INFO
2025-03-08T14:04:18.067 +0530 [V]  - Music onMetadataChanged data: true && true, INFO
2025-03-08T14:04:18.075 +0530 [V]  - Music onMetadataChanged, INFO
2025-03-08T14:04:18.079 +0530 [V]  - Music playing from media.music.musicplayer, INFO
2025-03-08T14:04:18.080 +0530 [V]  - maySetupMediaSessionController active, INFO
2025-03-08T14:04:18.083 +0530 [V]  - lastNotificationReceivedTime = 1741422858083, INFO
2025-03-08T14:04:18.085 +0530 [V]  - Music controllers is not empty, INFO
2025-03-08T14:04:18.095 +0530 [V]  - Music filters passed, INFO
2025-03-08T14:04:18.096 +0530 [V]  - Music onMetadataChanged data: true && true, INFO
2025-03-08T14:04:18.097 +0530 [V]  - Music onMetadataChanged, INFO
2025-03-08T14:04:18.098 +0530 [V]  - Music playing from media.music.musicplayer, INFO
2025-03-08T14:04:18.098 +0530 [V]  - maySetupMediaSessionController active, INFO
2025-03-08T14:04:18.101 +0530 [V]  - Notification: id-2131493407, Duplicate Notification, package-com.transsnet.store, title-Palm Store . Install, text-, flags-16, INFO
2025-03-08T14:04:18.113 +0530 [V]  - Notification: id-2131493407, Duplicate Notification, package-com.transsnet.store, title-Strategy & Tactics: WW2, text-Tap Install, flags-16, INFO
2025-03-08T14:04:18.502 +0530 [V]  - lastNotificationReceivedTime = 1741422858502, INFO
2025-03-08T14:04:18.503 +0530 [V]  - Music controllers is not empty, INFO
2025-03-08T14:04:18.506 +0530 [V]  - Music filters passed, INFO
2025-03-08T14:04:18.507 +0530 [V]  - Music onMetadataChanged data: true && true, INFO
2025-03-08T14:04:18.508 +0530 [V]  - Music onMetadataChanged, INFO
2025-03-08T14:04:18.509 +0530 [V]  - Music playing from media.music.musicplayer, INFO
2025-03-08T14:04:18.510 +0530 [V]  - maySetupMediaSessionController active, INFO
2025-03-08T14:04:21.191 +0530 [V]  - Music controllers is not empty, INFO
2025-03-08T14:04:21.197 +0530 [V]  - Music filters passed, INFO
2025-03-08T14:04:21.201 +0530 [V]  - Music onMetadataChanged data: true && true, INFO
2025-03-08T14:04:21.201 +0530 [V]  - Music onMetadataChanged, INFO
2025-03-08T14:04:21.203 +0530 [V]  - Music playing from media.music.musicplayer, INFO
2025-03-08T14:04:21.203 +0530 [V]  - maySetupMediaSessionController active, INFO
2025-03-08T14:04:21.422 +0530 [V]  - lastNotificationReceivedTime = 1741422861422, INFO
2025-03-08T14:04:21.424 +0530 [V]  - Music controllers is not empty, INFO
2025-03-08T14:04:21.428 +0530 [V]  - Music filters passed, INFO
2025-03-08T14:04:21.430 +0530 [V]  - Music onMetadataChanged data: true && true, INFO
2025-03-08T14:04:21.431 +0530 [V]  - Music onMetadataChanged, INFO
2025-03-08T14:04:21.435 +0530 [V]  - Music playing from media.music.musicplayer, INFO
2025-03-08T14:04:21.435 +0530 [V]  - maySetupMediaSessionController active, INFO
2025-03-08T14:04:21.444 +0530 [V]  - lastNotificationReceivedTime = 1741422861442, INFO
2025-03-08T14:04:21.450 +0530 [V]  - Music controllers is not empty, INFO
2025-03-08T14:04:21.457 +0530 [V]  - Music filters passed, INFO
2025-03-08T14:04:21.459 +0530 [V]  - Music onMetadataChanged data: true && true, INFO
2025-03-08T14:04:21.460 +0530 [V]  - Music onMetadataChanged, INFO
2025-03-08T14:04:21.462 +0530 [V]  - Music playing from media.music.musicplayer, INFO
2025-03-08T14:04:21.463 +0530 [V]  - maySetupMediaSessionController active, INFO
2025-03-08T14:04:21.468 +0530 [V]  - Notification: id-2131493407, Duplicate Notification, package-com.transsnet.store, title-Palm Store . Install, text-, flags-16, INFO
2025-03-08T14:04:21.475 +0530 [V]  - Notification: id-2131493407, Duplicate Notification, package-com.transsnet.store, title-Strategy & Tactics: WW2, text-Tap Install, flags-16, INFO
2025-03-08T14:04:22.894 +0530 [V]  - Music controllers is not empty, INFO
2025-03-08T14:04:22.896 +0530 [V]  - Music filters passed, INFO
2025-03-08T14:04:22.898 +0530 [V]  - Music onMetadataChanged data: true && true, INFO
2025-03-08T14:04:22.898 +0530 [V]  - Music onMetadataChanged, INFO
2025-03-08T14:04:22.900 +0530 [V]  - Music playing from media.music.musicplayer, INFO
2025-03-08T14:04:22.900 +0530 [V]  - maySetupMediaSessionController active, INFO
2025-03-08T14:04:22.902 +0530 [V]  - Music controllers is not empty, INFO
2025-03-08T14:04:22.904 +0530 [V]  - Music filters passed, INFO
2025-03-08T14:04:22.905 +0530 [V]  - Music onMetadataChanged data: true && true, INFO
2025-03-08T14:04:22.905 +0530 [V]  - Music onMetadataChanged, INFO
2025-03-08T14:04:22.907 +0530 [V]  - Music playing from media.music.musicplayer, INFO
2025-03-08T14:04:22.907 +0530 [V]  - maySetupMediaSessionController active, INFO
2025-03-08T14:04:23.170 +0530 [V]  - lastNotificationReceivedTime = 1741422863170, INFO
2025-03-08T14:04:23.171 +0530 [V]  - Music controllers is not empty, INFO
2025-03-08T14:04:23.172 +0530 [V]  - Music filters passed, INFO
2025-03-08T14:04:23.172 +0530 [V]  - Music onMetadataChanged data: true && true, INFO
2025-03-08T14:04:23.173 +0530 [V]  - Music onMetadataChanged, INFO
2025-03-08T14:04:23.174 +0530 [V]  - Music playing from media.music.musicplayer, INFO
2025-03-08T14:04:23.174 +0530 [V]  - maySetupMediaSessionController active, INFO
2025-03-08T14:04:23.175 +0530 [V]  - lastNotificationReceivedTime = 1741422863175, INFO
2025-03-08T14:04:23.175 +0530 [V]  - Music controllers is not empty, INFO
2025-03-08T14:04:23.176 +0530 [V]  - Music filters passed, INFO
2025-03-08T14:04:23.177 +0530 [V]  - Music onMetadataChanged data: true && true, INFO
2025-03-08T14:04:23.177 +0530 [V]  - Music onMetadataChanged, INFO
2025-03-08T14:04:23.178 +0530 [V]  - Music playing from media.music.musicplayer, INFO
2025-03-08T14:04:23.178 +0530 [V]  - maySetupMediaSessionController active, INFO
2025-03-08T14:04:23.183 +0530 [V]  - Notification: id-2131493407, Duplicate Notification, package-com.transsnet.store, title-Palm Store . Install, text-, flags-16, INFO
2025-03-08T14:04:23.187 +0530 [V]  - Notification: id-2131493407, Duplicate Notification, package-com.transsnet.store, title-Strategy & Tactics: WW2, text-Tap Install, flags-16, INFO
2025-03-08T14:05:05.040 +0530 [V]  - lastNotificationReceivedTime = 1741422905039, INFO
2025-03-08T14:05:05.042 +0530 [V]  - Music controllers is not empty, INFO
2025-03-08T14:05:05.047 +0530 [V]  - Music filters passed, INFO
2025-03-08T14:05:05.049 +0530 [V]  - Music onMetadataChanged data: true && true, INFO
2025-03-08T14:05:05.049 +0530 [V]  - Music onMetadataChanged, INFO
2025-03-08T14:05:05.051 +0530 [V]  - Music playing from media.music.musicplayer, INFO
2025-03-08T14:05:05.052 +0530 [V]  - maySetupMediaSessionController active, INFO
2025-03-08T14:05:05.856 +0530 [V]  - lastNotificationReceivedTime = 1741422905855, INFO
2025-03-08T14:05:05.857 +0530 [V]  - Music controllers is not empty, INFO
2025-03-08T14:05:05.860 +0530 [V]  - Music filters passed, INFO
2025-03-08T14:05:05.862 +0530 [V]  - Music onMetadataChanged data: true && true, INFO
2025-03-08T14:05:05.862 +0530 [V]  - Music onMetadataChanged, INFO
2025-03-08T14:05:05.864 +0530 [V]  - maySetupMediaSessionController active, INFO
2025-03-08T14:05:05.864 +0530 [V]  - Music playing from media.music.musicplayer, INFO
2025-03-08T14:05:06.068 +0530 [V]  - lastNotificationReceivedTime = 1741422906068, INFO
2025-03-08T14:05:06.070 +0530 [V]  - Music controllers is not empty, INFO
2025-03-08T14:05:06.073 +0530 [V]  - Music filters passed, INFO
2025-03-08T14:05:06.075 +0530 [V]  - Music onMetadataChanged data: true && true, INFO
2025-03-08T14:05:06.076 +0530 [V]  - Music onMetadataChanged, INFO
2025-03-08T14:05:06.078 +0530 [V]  - Music playing from media.music.musicplayer, INFO
2025-03-08T14:05:06.078 +0530 [V]  - maySetupMediaSessionController active, INFO
2025-03-08T14:05:06.853 +0530 [V]  - lastNotificationReceivedTime = 1741422906852, INFO
2025-03-08T14:05:06.856 +0530 [V]  - Music controllers is not empty, INFO
2025-03-08T14:05:06.860 +0530 [V]  - Music filters passed, INFO
2025-03-08T14:05:06.867 +0530 [V]  - Music onMetadataChanged data: true && true, INFO
2025-03-08T14:05:06.867 +0530 [V]  - Music onMetadataChanged, INFO
2025-03-08T14:05:06.870 +0530 [V]  - Music playing from media.music.musicplayer, INFO
2025-03-08T14:05:06.870 +0530 [V]  - maySetupMediaSessionController active, INFO
2025-03-08T14:05:07.630 +0530 [V]  - lastNotificationReceivedTime = 1741422907630, INFO
2025-03-08T14:05:07.632 +0530 [V]  - Music controllers is not empty, INFO
2025-03-08T14:05:07.634 +0530 [V]  - Music filters passed, INFO
2025-03-08T14:05:07.637 +0530 [V]  - Music onMetadataChanged data: true && true, INFO
2025-03-08T14:05:07.637 +0530 [V]  - Music onMetadataChanged, INFO
2025-03-08T14:05:07.639 +0530 [V]  - Music playing from media.music.musicplayer, INFO
2025-03-08T14:05:07.641 +0530 [V]  - maySetupMediaSessionController active, INFO
2025-03-08T14:05:07.855 +0530 [V]  - lastNotificationReceivedTime = 1741422907854, INFO
2025-03-08T14:05:07.857 +0530 [V]  - Music controllers is not empty, INFO
2025-03-08T14:05:07.860 +0530 [V]  - Music filters passed, INFO
2025-03-08T14:05:07.862 +0530 [V]  - Music onMetadataChanged data: true && true, INFO
2025-03-08T14:05:07.863 +0530 [V]  - Music onMetadataChanged, INFO
2025-03-08T14:05:07.865 +0530 [V]  - Music playing from media.music.musicplayer, INFO
2025-03-08T14:05:07.866 +0530 [V]  - maySetupMediaSessionController active, INFO
2025-03-08T14:05:08.852 +0530 [V]  - lastNotificationReceivedTime = 1741422908852, INFO
2025-03-08T14:05:08.854 +0530 [V]  - Music controllers is not empty, INFO
2025-03-08T14:05:08.859 +0530 [V]  - Music filters passed, INFO
2025-03-08T14:05:08.862 +0530 [V]  - Music onMetadataChanged, INFO
2025-03-08T14:05:08.862 +0530 [V]  - Music onMetadataChanged data: true && true, INFO
2025-03-08T14:05:08.864 +0530 [V]  - Music playing from media.music.musicplayer, INFO
2025-03-08T14:05:08.865 +0530 [V]  - maySetupMediaSessionController active, INFO
2025-03-08T14:05:10.099 +0530 [V]  - lastNotificationReceivedTime = 1741422910098, INFO
2025-03-08T14:05:10.101 +0530 [V]  - Music controllers is not empty, INFO
2025-03-08T14:05:10.104 +0530 [V]  - Music filters passed, INFO
2025-03-08T14:05:10.106 +0530 [V]  - Music onMetadataChanged data: true && true, INFO
2025-03-08T14:05:10.108 +0530 [V]  - Music onMetadataChanged, INFO
2025-03-08T14:05:10.110 +0530 [V]  - maySetupMediaSessionController active, INFO
2025-03-08T14:05:10.110 +0530 [V]  - Music playing from media.music.musicplayer, INFO
2025-03-08T14:05:10.163 +0530 [V]  - lastNotificationReceivedTime = 1741422910162, INFO
2025-03-08T14:05:10.164 +0530 [V]  - Music controllers is not empty, INFO
2025-03-08T14:05:10.169 +0530 [V]  - Music filters passed, INFO
2025-03-08T14:05:10.174 +0530 [V]  - Music onMetadataChanged data: true && true, INFO
2025-03-08T14:05:10.175 +0530 [V]  - Music onMetadataChanged, INFO
2025-03-08T14:05:10.177 +0530 [V]  - Music playing from media.music.musicplayer, INFO
2025-03-08T14:05:10.178 +0530 [V]  - maySetupMediaSessionController active, INFO
2025-03-08T14:05:10.189 +0530 [V]  - lastNotificationReceivedTime = 1741422910188, INFO
2025-03-08T14:05:10.190 +0530 [V]  - Music controllers is not empty, INFO
2025-03-08T14:05:10.191 +0530 [V]  - Music filters passed, INFO
2025-03-08T14:05:10.192 +0530 [V]  - Music onMetadataChanged data: true && true, INFO
2025-03-08T14:05:10.192 +0530 [V]  - Music onMetadataChanged, INFO
2025-03-08T14:05:10.193 +0530 [V]  - Music playing from media.music.musicplayer, INFO
2025-03-08T14:05:10.193 +0530 [V]  - maySetupMediaSessionController active, INFO
2025-03-08T14:05:10.271 +0530 [V]  - lastNotificationReceivedTime = 1741422910270, INFO
2025-03-08T14:05:10.273 +0530 [V]  - Music controllers is not empty, INFO
2025-03-08T14:05:10.277 +0530 [V]  - Music filters passed, INFO
2025-03-08T14:05:10.278 +0530 [V]  - Music onMetadataChanged data: true && true, INFO
2025-03-08T14:05:10.279 +0530 [V]  - Music onMetadataChanged, INFO
2025-03-08T14:05:10.281 +0530 [V]  - Music playing from media.music.musicplayer, INFO
2025-03-08T14:05:10.281 +0530 [V]  - maySetupMediaSessionController active, INFO
2025-03-08T14:05:11.140 +0530 [V]  - lastNotificationReceivedTime = 1741422911139, INFO
2025-03-08T14:05:11.142 +0530 [V]  - Music controllers is not empty, INFO
2025-03-08T14:05:11.145 +0530 [V]  - Music filters passed, INFO
2025-03-08T14:05:11.147 +0530 [V]  - Music onMetadataChanged, INFO
2025-03-08T14:05:11.147 +0530 [V]  - Music onMetadataChanged data: true && true, INFO
2025-03-08T14:05:11.149 +0530 [V]  - Music playing from media.music.musicplayer, INFO
2025-03-08T14:05:11.150 +0530 [V]  - maySetupMediaSessionController active, INFO
2025-03-08T14:05:11.161 +0530 [V]  - lastNotificationReceivedTime = 1741422911160, INFO
2025-03-08T14:05:11.163 +0530 [V]  - Music controllers is not empty, INFO
2025-03-08T14:05:11.165 +0530 [V]  - Music filters passed, INFO
2025-03-08T14:05:11.167 +0530 [V]  - Music onMetadataChanged, INFO
2025-03-08T14:05:11.167 +0530 [V]  - Music onMetadataChanged data: true && true, INFO
2025-03-08T14:05:11.170 +0530 [V]  - maySetupMediaSessionController active, INFO
2025-03-08T14:05:11.169 +0530 [V]  - Music playing from media.music.musicplayer, INFO
2025-03-08T14:05:12.187 +0530 [V]  - lastNotificationReceivedTime = 1741422912185, INFO
2025-03-08T14:05:12.187 +0530 [V]  - Music controllers is not empty, INFO
2025-03-08T14:05:12.191 +0530 [V]  - Music filters passed, INFO
2025-03-08T14:05:12.194 +0530 [V]  - Music onMetadataChanged data: true && true, INFO
2025-03-08T14:05:12.194 +0530 [V]  - Music onMetadataChanged, INFO
2025-03-08T14:05:12.196 +0530 [V]  - Music playing from media.music.musicplayer, INFO
2025-03-08T14:05:12.197 +0530 [V]  - maySetupMediaSessionController active, INFO
2025-03-08T14:05:12.208 +0530 [V]  - lastNotificationReceivedTime = 1741422912207, INFO
2025-03-08T14:05:12.211 +0530 [V]  - Music controllers is not empty, INFO
2025-03-08T14:05:12.214 +0530 [V]  - Music filters passed, INFO
2025-03-08T14:05:12.215 +0530 [V]  - Music onMetadataChanged data: true && true, INFO
2025-03-08T14:05:12.216 +0530 [V]  - Music onMetadataChanged, INFO
2025-03-08T14:05:12.218 +0530 [V]  - maySetupMediaSessionController active, INFO
2025-03-08T14:05:12.218 +0530 [V]  - Music playing from media.music.musicplayer, INFO
2025-03-08T14:05:13.011 +0530 [V]  - lastNotificationReceivedTime = 1741422913010, INFO
2025-03-08T14:05:13.013 +0530 [V]  - Music controllers is not empty, INFO
2025-03-08T14:05:13.016 +0530 [V]  - Music filters passed, INFO
2025-03-08T14:05:13.018 +0530 [V]  - Music onMetadataChanged data: true && true, INFO
2025-03-08T14:05:13.019 +0530 [V]  - Music onMetadataChanged, INFO
2025-03-08T14:05:13.021 +0530 [V]  - Music playing from media.music.musicplayer, INFO
2025-03-08T14:05:13.021 +0530 [V]  - maySetupMediaSessionController active, INFO
2025-03-08T14:05:13.573 +0530 [V]  - lastNotificationReceivedTime = 1741422913572, INFO
2025-03-08T14:05:13.575 +0530 [V]  - Music controllers is not empty, INFO
2025-03-08T14:05:13.583 +0530 [V]  - Music filters passed, INFO
2025-03-08T14:05:13.586 +0530 [V]  - Music onMetadataChanged data: true && true, INFO
2025-03-08T14:05:13.588 +0530 [V]  - Music onMetadataChanged, INFO
2025-03-08T14:05:13.593 +0530 [V]  - Music playing from media.music.musicplayer, INFO
2025-03-08T14:05:13.594 +0530 [V]  - maySetupMediaSessionController active, INFO
2025-03-08T14:05:14.019 +0530 [V]  - lastNotificationReceivedTime = 1741422914019, INFO
2025-03-08T14:05:14.022 +0530 [V]  - Music controllers is not empty, INFO
2025-03-08T14:05:14.025 +0530 [V]  - Music filters passed, INFO
2025-03-08T14:05:14.027 +0530 [V]  - Music onMetadataChanged data: true && true, INFO
2025-03-08T14:05:14.027 +0530 [V]  - Music onMetadataChanged, INFO
2025-03-08T14:05:14.029 +0530 [V]  - Music playing from media.music.musicplayer, INFO
